roi,epoch,training_run,rho,p_value
FFC,44,3,0.15012772059087423,0.0
FFC,45,3,0.15238171645052367,0.0
FFC,46,3,0.14885733498677398,0.0
FFC,47,3,0.15259363009324384,0.0
FFC,48,3,0.15057163438753482,0.0
FFC,49,3,0.1482871892650214,0.0
FFC,50,3,0.15283965320274612,0.0
FFC,51,3,0.14875015495978378,0.0
FFC,52,3,0.15430920339843793,0.0
FFC,53,3,0.15026751107171493,0.0
FFC,54,3,0.15397906412658646,0.0
FFC,55,3,0.15007068146747485,0.0
FFC,56,3,0.1489188225946271,0.0
FFC,57,3,0.1514479622425932,0.0
FFC,58,3,0.15351443443077467,0.0
FFC,59,3,0.15359477971771623,0.0
FFC,60,3,0.15324249676745427,0.0
FFC,61,3,0.1509671275502524,0.0
FFC,62,3,0.15288212090306438,0.0
FFC,63,3,0.15157201951903565,0.0
FFC,64,3,0.15083125183383372,0.0
FFC,65,3,0.14926755116314944,0.0
FFC,66,3,0.15291618629837875,0.0
FFC,67,3,0.15432137093099846,0.0
FFC,68,3,0.15345465116638116,0.0
FFC,69,3,0.15134550535541466,0.0
FFC,70,3,0.14988978387078294,0.0
FFC,71,3,0.15296672640765102,0.0
FFC,72,3,0.15169918974079993,0.0
FFC,73,3,0.1498527834594824,0.0
FFC,74,3,0.1491871615542921,0.0
FFC,75,3,0.15273529691957433,0.0
FFC,76,3,0.15358270793423195,0.0
FFC,77,3,0.15271507022180308,0.0
FFC,78,3,0.1530935009875468,0.0
FFC,79,3,0.1534729849002727,0.0
FFC,80,3,0.15235075108809182,0.0
FFC,81,3,0.14947457875073528,0.0
FFC,82,3,0.15176831674865252,0.0
FFC,83,3,0.15397255912868488,0.0
FFC,84,3,0.15153292317192882,0.0
FFC,85,3,0.15430037133778457,0.0
FFC,86,3,0.15243843654682804,0.0
FFC,4,4,0.1329224304757338,0.0
FFC,5,4,0.08616210745242814,0.0
FFC,6,4,0.0722846332758244,0.0
FFC,7,4,0.07927824742636749,0.0
FFC,8,4,0.09187353402689473,0.0
FFC,9,4,0.1085234245839649,0.0
FFC,10,4,0.11984242623474274,0.0
FFC,11,4,0.1246629032897923,0.0
FFC,12,4,0.12408800122552073,0.0
FFC,13,4,0.1330345521767795,0.0
FFC,14,4,0.13514527817756547,0.0
FFC,15,4,0.13861888861579919,0.0
FFC,16,4,0.13985940919548023,0.0
FFC,17,4,0.14282777957942913,0.0
FFC,18,4,0.13924453100217282,0.0
FFC,19,4,0.14339503533423342,0.0
FFC,20,4,0.14236408697841485,0.0
FFC,21,4,0.14419058258476106,0.0
FFC,22,4,0.14578919483023958,0.0
FFC,23,4,0.14635332952577773,0.0
FFC,24,4,0.14302633866002337,0.0
FFC,25,4,0.14595220862900293,0.0
FFC,26,4,0.1492197467554774,0.0
FFC,27,4,0.14811192470467194,0.0
FFC,28,4,0.14752597198375844,0.0
