epoch,roi,rho,p_value
13,VVC,0.017246602840043188,3.515648488417225e-34
13,V4,0.007653673856260365,6.326319051021714e-08
13,V2,-0.0004926953157384922,0.7276801421606455
13,VMV2,0.03030496654507605,8.156894989468442e-102
13,LO2,0.12029965863836381,0.0
13,FFC,0.1078709180374455,0.0
13,LO1,0.05600846465097478,0.0
13,V1,0.0025025189635597147,0.07695038472617284
13,VMV3,0.004895154699981888,0.0005408216537029735
13,PIT,0.07646824253420051,0.0
13,V3,-0.002523608159188636,0.07449415508494316
13,VMV1,0.009995072509263543,1.6153505935282444e-12
13,LO3,0.08395308432038771,0.0
13,V8,0.0025517239698182818,0.07131955641790146
14,VVC,0.019608670457926226,1.1100293213108907e-43
14,V4,0.009843150334368824,3.480181739824329e-12
14,V2,0.0008972120857203249,0.526011647991885
14,VMV2,0.03064078707761034,4.83914250607957e-104
14,LO2,0.12471638166907108,0.0
14,FFC,0.11242296909756841,0.0
14,LO1,0.05965701166551399,0.0
14,V1,0.0042225884702476405,0.002841968335949634
14,VMV3,0.0065507670270485265,3.659956729493736e-06
14,PIT,0.07916317829288595,0.0
14,V3,-0.000799574511719224,0.5720054271733619
14,VMV1,0.010130231462671889,8.083100513672706e-13
14,LO3,0.08818401660216844,0.0
14,V8,0.004071190851263575,0.004010538595063674
15,VVC,0.018328411655121037,2.209461360087026e-38
15,V4,0.009743802713590214,5.713782972377091e-12
15,V2,0.000982082158277917,0.48762697414362544
15,VMV2,0.030600119064645437,9.030928395023734e-104
15,LO2,0.1293568559533015,0.0
15,FFC,0.11679425328163227,0.0
15,LO1,0.06184437930939934,0.0
15,V1,0.004597692391240708,0.0011563142312366224
15,VMV3,0.0056529290170498556,6.462677138040043e-05
15,PIT,0.08191427204910971,0.0
15,V3,-0.0008368465680535107,0.5542239292488301
15,VMV1,0.010086876183283714,1.01031053056961e-12
15,LO3,0.09233806010475007,0.0
15,V8,0.003753286206070822,0.00798627495547721
16,VVC,0.01857763871318684,2.1902409224700085e-39
16,V4,0.010203577260225565,5.530636946171738e-13
16,V2,0.000762386525471166,0.5900125800885969
16,VMV2,0.030731376529183684,1.2019760624118408e-104
16,LO2,0.13105841778700714,0.0
16,FFC,0.11847989589668051,0.0
16,LO1,0.06311907685503289,0.0
16,V1,0.004537552368689189,0.0013415596948654549
16,VMV3,0.006328009367386969,7.73559566143931e-06
16,PIT,0.08288837191927319,0.0
16,V3,-0.0007754389419457569,0.5836626402388828
16,VMV1,0.010055978397452717,1.1837258150640146e-12
16,LO3,0.09407478844027518,0.0
16,V8,0.004022306317621121,0.004472164797436082
17,VVC,0.02032526800221751,8.409622019309731e-47
17,V4,0.011137544522480818,3.498012121432245e-15
17,V2,0.0015389937132856202,0.276733502786909
17,VMV2,0.03229705032843463,2.2092951329012e-115
17,LO2,0.13116100536853262,0.0
17,FFC,0.11937112857903251,0.0
17,LO1,0.06407095869770482,0.0
17,V1,0.005390052851179631,0.0001392735021321915
17,VMV3,0.008050848949220698,1.2700907048865628e-08
17,PIT,0.0830162288302828,0.0
17,V3,-5.2349549283954736e-05,0.9704865081367589
17,VMV1,0.010540524755679863,9.352631094371578e-14
17,LO3,0.09518107339230462,0.0
17,V8,0.004831898388302323,0.0006378886311780932
18,VVC,0.01798955703058479,4.870309564944969e-37
18,V4,0.010523098094509784,1.0267079438878071e-13
18,V2,0.00059700861258122,0.6730712266095855
18,VMV2,0.031300657747920596,1.729756159423625e-108
18,LO2,0.1339394623816119,0.0
18,FFC,0.12105277975451109,0.0
18,LO1,0.06513156120168188,0.0
18,V1,0.004513283942670188,0.0014237825202385178
18,VMV3,0.006718506307036114,2.050655447288271e-06
18,PIT,0.08442652177300222,0.0
18,V3,-0.0007757837715738424,0.5834953147295252
18,VMV1,0.009954390729035036,1.986138291186424e-12
18,LO3,0.09720950914901308,0.0
18,V8,0.0037942711594541557,0.007326750912743405
19,VVC,0.021818910631888584,1.1575706718667687e-53
19,V4,0.012055361232990709,1.5893091830088462e-17
19,V2,0.0013635559566810335,0.33519861643444526
19,VMV2,0.03378309789644757,4.5931219692229044e-126
19,LO2,0.13254937639529785,0.0
19,FFC,0.12111220397433592,0.0
19,LO1,0.06612735951042087,0.0
19,V1,0.004911217825458862,0.0005184644107664896
19,VMV3,0.009922195300974478,2.33766132054453e-12
19,PIT,0.08392627287041024,0.0
19,V3,0.00011887932734715779,0.9330420187891911
19,VMV1,0.010972574472966458,8.826312095011414e-15
19,LO3,0.09766596214685916,0.0
19,V8,0.00533196970645533,0.00016429485572492188
20,VVC,0.02148253086742839,4.475543307885272e-52
20,V4,0.012103691314311413,1.1826405072917589e-17
20,V2,0.0011036844884044826,0.4353727682400511
20,VMV2,0.033157439919693506,1.6519423770203991e-121
20,LO2,0.1336903138519133,0.0
20,FFC,0.12194127223888857,0.0
20,LO1,0.06662970839357968,0.0
20,V1,0.004671623072265742,0.0009610284238717846
20,VMV3,0.009747717756795206,5.6037431521657635e-12
20,PIT,0.08465428763578914,0.0
20,V3,2.6053064991761477e-05,0.9853093502718697
20,VMV1,0.010609344794470269,6.461137187382142e-14
20,LO3,0.09817961838332509,0.0
20,V8,0.005247910315136239,0.00020808489588590394
21,VVC,0.021601660434984196,1.234526189840425e-52
21,V4,0.012456478197263353,1.320543233734377e-18
21,V2,0.001307811780198388,0.35533109867852686
21,VMV2,0.03228968498749163,2.4888759598321367e-115
21,LO2,0.1352630734966433,0.0
21,FFC,0.12343534792576068,0.0
21,LO1,0.06759749462257378,0.0
21,V1,0.004749527895571759,0.0007886316585931856
21,VMV3,0.009597935193466465,1.1729060354504819e-11
21,PIT,0.08564846885504014,0.0
21,V3,0.00019548967844047692,0.8901119128251695
21,VMV1,0.010190327343582994,5.924226693248306e-13
21,LO3,0.09925224055243814,0.0
21,V8,0.005529084477211364,9.317200169225446e-05
22,VVC,0.021383477498415574,1.2989445113636162e-51
22,V4,0.012730915242944955,2.2995809455517433e-19
22,V2,0.002063381442067968,0.14475808660500009
22,VMV2,0.03257718350231718,2.3295255128872108e-117
22,LO2,0.13574341659540823,0.0
22,FFC,0.12393212278324967,0.0
22,LO1,0.06796367816858903,0.0
22,V1,0.005603520602394744,7.48472145915412e-05
22,VMV3,0.00969362009945015,7.326364761980007e-12
22,PIT,0.08596473997897494,0.0
22,V3,0.0006038110862248235,0.6695655425688989
22,VMV1,0.010231168172812465,4.791631368392182e-13
22,LO3,0.09964587274950575,0.0
22,V8,0.005799639060208048,4.150514019993526e-05
23,VVC,0.017396054893715727,9.562504672309452e-35
23,V4,0.011440141543159567,6.18587551059637e-16
23,V2,0.0018721975039899523,0.18577575426202503
23,VMV2,0.02933300395370975,1.653721198574305e-95
23,LO2,0.13957655769808686,0.0
23,FFC,0.12667298743485064,0.0
23,LO1,0.06824874491249203,0.0
23,V1,0.005473295174163236,0.00010960224130029981
23,VMV3,0.005996356093165645,2.255489101005742e-05
23,PIT,0.08860140017132107,0.0
23,V3,1.4165423645720247e-05,0.9920121659492256
23,VMV1,0.008693963847027877,8.017184968653729e-10
23,LO3,0.10054984450825502,0.0
23,V8,0.004850085346611949,0.0006084383762236633
24,VVC,0.020723418330973496,1.3899074728224775e-48
24,V4,0.012841770282234957,1.1231508135211015e-19
24,V2,0.000569307039388116,0.6874201608927097
24,VMV2,0.031901921251847,1.2700653000735515e-112
24,LO2,0.13848468257127322,0.0
24,FFC,0.12609181255745633,0.0
24,LO1,0.06976862350714397,0.0
24,V1,0.003778959185605062,0.007567204426226454
24,VMV3,0.008895251625271636,3.239603503377688e-10
24,PIT,0.08773090175641374,0.0
24,V3,-2.360227856455456e-06,0.9986690539510521
24,VMV1,0.009893453938269596,2.702554085661863e-12
24,LO3,0.10190692872576465,0.0
24,V8,0.0055166778921760685,9.661098818173315e-05
25,VVC,0.023190720521604202,2.1715254564683954e-60
25,V4,0.014141950055864747,1.5973429767280706e-23
25,V2,0.0033994587781082486,0.0162799136248639
25,VMV2,0.030970447192123773,2.9857137846498345e-106
25,LO2,0.13945396507886626,0.0
25,FFC,0.12819329654993836,0.0
25,LO1,0.07050496783514686,0.0
25,V1,0.00645279882431191,5.1014493470011735e-06
25,VMV3,0.00989478204783151,2.6845249079714963e-12
25,PIT,0.08903037336075383,0.0
25,V3,0.0016818667249239524,0.23457252099467635
25,VMV1,0.009388425833312987,3.235599855421899e-11
25,LO3,0.1018085896572916,0.0
25,V8,0.007363195599053988,1.9502392838637616e-07
26,VVC,0.024869966205637202,3.5304883182596456e-69
26,V4,0.01492571084741762,5.1147445949154544e-26
26,V2,0.004243912886109918,0.002705076848496335
26,VMV2,0.03109567026902617,4.2608022685159066e-107
26,LO2,0.14032410989780122,0.0
26,FFC,0.12994424291115764,0.0
26,LO1,0.07169509371505371,0.0
26,V1,0.007127797456255493,4.7129547197620566e-07
26,VMV3,0.01033484358687047,2.7858973204272274e-13
26,PIT,0.09012512505097284,0.0
26,V3,0.0023566993401865433,0.09579255274406319
26,VMV1,0.009651879098547448,9.000845875675235e-12
26,LO3,0.10296895151614163,0.0
26,V8,0.008423963937005728,2.6206112573454917e-09
27,VVC,0.02378324181040518,2.0198368220894848e-63
27,V4,0.014340398086456471,3.8394149871022895e-24
27,V2,0.001430426011665166,0.3120374599923766
27,VMV2,0.03251091147397388,6.862919096067023e-117
27,LO2,0.13795849926283674,0.0
27,FFC,0.1263925738102527,0.0
27,LO1,0.07083301051010539,0.0
27,V1,0.004216532280509267,0.0028819831289302687
27,VMV3,0.011402710379711179,7.683107316135075e-16
27,PIT,0.08784068441465841,0.0
27,V3,0.0008786608077486906,0.5346030115931235
27,VMV1,0.009959114679208209,1.9391289959782316e-12
27,LO3,0.10187832398173091,0.0
27,V8,0.007073951552346745,5.745309449999099e-07
28,VVC,0.023603884669695197,1.7020142100829057e-62
28,V4,0.015047958823195635,2.0314884361478913e-26
28,V2,0.0025630416850207943,0.07007335679088388
28,VMV2,0.03134302861100855,8.896578145471976e-109
28,LO2,0.14081258493246143,0.0
28,FFC,0.1292883830801857,0.0
28,LO1,0.07233693096298986,0.0
28,V1,0.005060675574705971,0.0003480092817698028
28,VMV3,0.01040831778919282,1.8908900305994072e-13
28,PIT,0.09029575604944375,0.0
28,V3,0.001699877517157302,0.22959932013846002
28,VMV1,0.009489614164533424,1.9873592897747663e-11
28,LO3,0.1036290843111367,0.0
28,V8,0.007766811661902487,4.035581338372698e-08
29,VVC,0.02051905085127691,1.153045070627957e-47
29,V4,0.013902812727743026,8.674161211866552e-23
29,V2,0.0032554739074985672,0.021401991689188504
29,VMV2,0.028711410185449173,1.39453108171162e-91
29,LO2,0.14429640214784153,0.0
29,FFC,0.1323356783849781,0.0
29,LO1,0.07270781393168102,0.0
29,V1,0.006344746130511753,7.318691105316841e-06
29,VMV3,0.007087464428383521,5.467433050045524e-07
29,PIT,0.09230214078625434,0.0
29,V3,0.0015076367950749645,0.28663842898000924
29,VMV1,0.008332418175419687,3.884214885058485e-09
29,LO3,0.10482365332047693,0.0
29,V8,0.007141613515076722,4.4784078977856454e-07
30,VVC,0.022140038997596558,3.35256087622701e-55
30,V4,0.01493005895338135,4.95012361578959e-26
30,V2,0.0035640926901555937,0.011771025274322468
30,VMV2,0.029356971553575927,1.162532535756056e-95
30,LO2,0.14367974040781814,0.0
30,FFC,0.13212989253219828,0.0
30,LO1,0.07322100010033793,0.0
30,V1,0.0062812420532098266,9.024346212033768e-06
30,VMV3,0.008606509732639123,1.1811991324421733e-09
30,PIT,0.09238384401423604,0.0
30,V3,0.002062103325191558,0.1450071279349171
30,VMV1,0.00850448550481255,1.8476331263481242e-09
30,LO3,0.10474421167856751,0.0
30,V8,0.008033347526462864,1.3654102250503639e-08
31,VVC,0.02500307757169765,6.683785471970928e-70
31,V4,0.01589949959007073,2.662180580032506e-29
31,V2,0.0038421901810209097,0.006617913425429316
31,VMV2,0.03161662803480657,1.189127531363557e-110
31,LO2,0.14080538028829187,0.0
31,FFC,0.12987090142680532,0.0
31,LO1,0.07314606144419737,0.0
31,V1,0.006240497090327865,1.0312134047089823e-05
31,VMV3,0.01147531389813076,5.042813866696231e-16
31,PIT,0.09050908477398885,0.0
31,V3,0.002644166115662476,0.06165464037109469
31,VMV1,0.00956324460465078,1.3895624203690903e-11
31,LO3,0.1038446966046022,0.0
31,V8,0.008731599159075839,6.777907104978133e-10
32,VVC,0.025508022679639707,1.1173801479094136e-72
32,V4,0.016379597932689765,5.3849253703605026e-31
32,V2,0.003535237168494188,0.012470553267095076
32,VMV2,0.0318042054649966,6.040061259400792e-112
32,LO2,0.1402912764893168,0.0
32,FFC,0.12939736951832634,0.0
32,LO1,0.07331763964197686,0.0
32,V1,0.005913394808320535,2.923609211266804e-05
32,VMV3,0.012058679914131116,1.5574374038294112e-17
32,PIT,0.0902044223364319,0.0
32,V3,0.0027283343606063896,0.05382308820096232
32,VMV1,0.00953444926977512,1.5987790446052455e-11
32,LO3,0.10367964394675099,0.0
32,V8,0.008952316098000323,2.496683789143192e-10
33,VVC,0.022826450786868593,1.4544826373516098e-58
33,V4,0.015590626366019853,3.0822155694935574e-28
33,V2,0.0033067346670640502,0.01943681070915736
33,VMV2,0.031109560888235653,3.431520018568295e-107
33,LO2,0.14225358309455552,0.0
33,FFC,0.13095040131178226,0.0
33,LO1,0.073389258297349,0.0
33,V1,0.005760774794933778,4.671752775739658e-05
33,VMV3,0.009979945129133307,1.7445301995287542e-12
33,PIT,0.09162723420800623,0.0
33,V3,0.0023419313987471263,0.09789093222297489
33,VMV1,0.009143160838111258,1.0327585407060673e-10
33,LO3,0.10450739536795814,0.0
33,V8,0.008295612534890933,4.544785385466251e-09
34,VVC,0.022280146612390923,7.0353322346045315e-56
34,V4,0.015651429470168062,1.9103284615604468e-28
34,V2,0.003129930382972044,0.026960584688525746
34,VMV2,0.02811936930580571,6.394376801100988e-88
34,LO2,0.14623826503393375,0.0
34,FFC,0.13419210361832884,0.0
34,LO1,0.07484643537804914,0.0
34,V1,0.00486202493530777,0.000589797918212863
34,VMV3,0.007699391553274103,5.2793411551523756e-08
34,PIT,0.09494179275723029,0.0
34,V3,0.002117317915301264,0.13454449718368416
34,VMV1,0.008138183103035844,8.831530656100349e-09
34,LO3,0.1057191948429846,0.0
34,V8,0.008599764432332804,1.2168492955325294e-09
35,VVC,0.025749888967660024,4.995126731384512e-74
35,V4,0.016971244357935695,3.7598850613287846e-33
35,V2,0.0035350423194824483,0.012475399413389711
35,VMV2,0.0310534510596074,8.221535828657596e-107
35,LO2,0.14378773456052749,0.0
35,FFC,0.13284382776541598,0.0
35,LO1,0.07552176087224956,0.0
35,V1,0.005381030468333728,0.0001429092256664663
35,VMV3,0.010954629534664511,9.753314817566789e-15
35,PIT,0.09329766928645532,0.0
35,V3,0.0028339471161153086,0.045188019850146775
35,VMV1,0.009413164071335963,2.873461363842807e-11
35,LO3,0.10626158128881383,0.0
35,V8,0.009544133627300697,1.5251864687806514e-11
36,VVC,0.02565673688335881,1.6590206655006916e-73
36,V4,0.01718325398269225,6.084489404625208e-34
36,V2,0.004126214114030643,0.003543006974669479
36,VMV2,0.031276367649267924,2.5313294607078424e-108
36,LO2,0.14310738859196226,0.0
36,FFC,0.1323186992025034,0.0
36,LO1,0.07521821748107464,0.0
36,V1,0.0059553371159058064,2.5652610385449366e-05
36,VMV3,0.011433100102855072,6.443659799717748e-16
36,PIT,0.09290607128869349,0.0
36,V3,0.0032784095872072493,0.020502277614725728
36,VMV1,0.009288982566469713,5.198302700878519e-11
36,LO3,0.1057457689936056,0.0
36,V8,0.009832508832041039,3.670847793456301e-12
37,VVC,0.0195132500422038,2.834575374795896e-43
37,V4,0.015486818672382148,6.945730442342262e-28
37,V2,0.003595829200803148,0.01104204429341385
37,VMV2,0.02690370106893875,1.217771417726656e-80
37,LO2,0.14849193036770328,0.0
37,FFC,0.13586051837612373,0.0
37,LO1,0.07549701420816737,0.0
37,V1,0.00570520457468165,5.525854925293111e-05
37,VMV3,0.005957522729540576,2.5477824741818436e-05
37,PIT,0.09628583534360344,0.0
37,V3,0.0023651284992644746,0.09461108907311191
37,VMV1,0.007318610329818062,2.3097366335889832e-07
37,LO3,0.10739533832863388,0.0
37,V8,0.008032735102025186,1.3688685587409103e-08
38,VVC,0.024088178136216012,5.19488638598323e-65
38,V4,0.01713142049258113,9.51691575084753e-34
38,V2,0.005978077573853876,2.38885326388058e-05
38,VMV2,0.0284058173458514,1.1061306351991292e-89
38,LO2,0.14718018520463674,0.0
38,FFC,0.13666682562960464,0.0
38,LO1,0.07643708329903247,0.0
38,V1,0.00816980030111458,7.735909079455879e-09
38,VMV3,0.00881247231051863,4.713796777090467e-10
38,PIT,0.0957080979057068,0.0
38,V3,0.004091565727198922,0.0038312486510382513
38,VMV1,0.008099600664531244,1.0374017625845372e-08
38,LO3,0.10777295807437451,0.0
38,V8,0.01002594475394038,1.380156253923435e-12
39,VVC,0.02216195385017051,2.6278074107890955e-55
39,V4,0.016608517029066898,8.052530723871274e-32
39,V2,0.004616736355929103,0.0011027759451488002
39,VMV2,0.02817151317416388,3.064624488086217e-88
39,LO2,0.14766315771475572,0.0
39,FFC,0.13594949145568294,0.0
39,LO1,0.07630801761391658,0.0
39,V1,0.006602984510039107,3.060470933321664e-06
39,VMV3,0.007835209951767902,3.065914717111991e-08
39,PIT,0.0959349554434761,0.0
39,V3,0.0032964429582070733,0.019818209644184077
39,VMV1,0.007916850877905246,2.2019885991246988e-08
39,LO3,0.10775284465743117,0.0
39,V8,0.009221475026915171,7.152281195696746e-11
40,VVC,0.026809853207350385,4.307539020048717e-80
40,V4,0.018781825200549062,3.2218729779136416e-40
40,V2,0.005633586009669219,6.845975854967185e-05
40,VMV2,0.030082695076091834,2.3544953634811037e-100
40,LO2,0.144972459964828,0.0
40,FFC,0.13442400044181965,0.0
40,LO1,0.07696340096265353,0.0
40,V1,0.007454401429674426,1.3755681305390415e-07
40,VMV3,0.011928180066428271,3.440222860361898e-17
40,PIT,0.09437088150054761,0.0
40,V3,0.004719083912643685,0.0008522654744353652
40,VMV1,0.008712741181807962,7.373512563857485e-10
40,LO3,0.10720973894473829,0.0
40,V8,0.010878905218590201,1.4839532975274103e-14
41,VVC,0.028134768438335605,5.146691789220858e-88
41,V4,0.018867976159876405,1.4262834218473746e-40
41,V2,0.005383858484010398,0.00014176012019145458
41,VMV2,0.029870036738552947,5.742129258117931e-99
41,LO2,0.1461957438400275,0.0
41,FFC,0.13639753046268457,0.0
41,LO1,0.0775984771238246,0.0
41,V1,0.006957357394860754,8.779919534164812e-07
41,VMV3,0.01144410829493022,6.045157413067221e-16
41,PIT,0.09562737285395732,0.0
41,V3,0.004455583789498867,0.0016382706744699047
41,VMV1,0.0087710505121445,5.679733510141234e-10
41,LO3,0.10807666848043204,0.0
41,V8,0.011314575325165692,1.27645101000074e-15
42,VVC,0.028709410782416723,1.4352286884493166e-91
42,V4,0.019043194355854373,2.688283757337437e-41
42,V2,0.006645367734626068,2.6443119504917253e-06
42,VMV2,0.03039669519885607,2.0217212819879806e-102
42,LO2,0.1448723276284367,0.0
42,FFC,0.13549576088359744,0.0
42,LO1,0.07713679507082517,0.0
42,V1,0.008126290104500734,9.28152890172178e-09
42,VMV3,0.012204650646609657,6.354901096595417e-18
42,PIT,0.09504638089513753,0.0
42,V3,0.005086274584101711,0.0003246972552548082
42,VMV1,0.008874628564394025,3.558003491369158e-10
