epoch,roi,rho,p_value
6,VVC,0.0316455508132421,7.519249289051435e-111
6,V4,0.0054316424193265956,0.0001236123985904983
6,V2,-0.011560663157217902,3.063827632016813e-16
6,VMV2,0.053459193884168366,0.0
6,LO2,0.06318096101562704,0.0
6,FFC,0.07538119217859743,0.0
6,LO1,0.03095866762997905,3.5843742217012594e-106
6,V1,-0.014238096819555518,8.025827149425082e-24
6,VMV3,0.0164600828458414,2.768990101461705e-31
6,PIT,0.04417970372732521,3.1180585970304315e-214
6,V3,-0.007534305771514697,1.009772008265276e-07
6,VMV1,0.02263623102029357,1.2728912883773336e-57
6,LO3,0.06252112771873347,0.0
6,V8,0.00186910747211277,0.18650289079347626
7,VVC,0.029686039819642046,8.940651835994467e-98
7,V4,0.004901194049527468,0.0005323125355167495
7,V2,-0.01266984310445309,3.4038795387136196e-19
7,VMV2,0.051196066047877964,4.7874550823244634e-287
7,LO2,0.07011771035827456,0.0
7,FFC,0.0788641319948032,0.0
7,LO1,0.03315069436990108,1.8477827033839121e-121
7,V1,-0.014632539556767762,4.54367969960587e-25
7,VMV3,0.015402669974069428,1.3367384169247866e-27
7,PIT,0.04796803472876305,3.2662214437851663e-252
7,V3,-0.00820528107406504,6.663549906400797e-09
7,VMV1,0.02119530545101252,9.701154948817446e-51
7,LO3,0.06526371959945966,0.0
7,V8,0.0011757632583909471,0.40598911867704246
8,VVC,0.02884240487248185,2.1088309915866284e-92
8,V4,0.004942923902212581,0.0004768408716113756
8,V2,-0.012170465787498115,7.846731083685296e-18
8,VMV2,0.049939860678015285,3.2089851288793047e-273
8,LO2,0.07566507867424598,0.0
8,FFC,0.08171679771362285,0.0
8,LO1,0.035010696072978846,2.9911977552541185e-135
8,V1,-0.012871854429745555,9.236894599074103e-20
8,VMV3,0.015513610536027015,5.634706948274931e-28
8,PIT,0.0504057711326251,2.621786881351985e-278
8,V3,-0.008010594812458999,1.4997708274392392e-08
8,VMV1,0.020030274993286756,1.6703942767643705e-45
8,LO3,0.0677213620878602,0.0
8,V8,0.0006398224302761888,0.6511282031018022
9,VVC,0.02870057883962019,1.6296544542231808e-91
9,V4,0.005908411256407089,2.9692210641028687e-05
9,V2,-0.009003909923768752,1.9700882313306304e-10
9,VMV2,0.0462080856345561,3.52939838806519e-234
9,LO2,0.08249995551482533,0.0
9,FFC,0.08547491691409212,0.0
9,LO1,0.037483383361444814,9.502632044819584e-155
9,V1,-0.007922985071348162,2.147621693281212e-08
9,VMV3,0.01556094908312291,3.8902417983712652e-28
9,PIT,0.05345961343666224,0.0
9,V3,-0.006083751880993478,1.7099878433421974e-05
9,VMV1,0.017961249562113136,6.2899879106595585e-37
9,LO3,0.06949762947791635,0.0
9,V8,0.0012183394614295922,0.3892031235444615
10,VVC,0.02715553129690095,4.016536942482601e-82
10,V4,0.00792848018517882,2.1000270989536493e-08
10,V2,-0.0025201910637992517,0.07488773425883179
10,VMV2,0.03910563851160896,2.906008701938808e-168
10,LO2,0.09444647919118698,0.0
10,FFC,0.09247698103312038,0.0
10,LO1,0.041939916731789983,2.9992845184582663e-193
10,V1,0.00043713710911217295,0.7573616414172453
10,VMV3,0.013818678071802797,1.5625579801328557e-22
10,PIT,0.05970279802198926,0.0
10,V3,-0.002299140726053815,0.10417896526865136
10,VMV1,0.01452968844639943,9.678551870094816e-25
10,LO3,0.07218679388712759,0.0
10,V8,0.003245226926472416,0.021814944772279576
11,VVC,0.02110159632430348,2.623217391279671e-50
11,V4,0.006640749701910952,2.6868730779579567e-06
11,V2,-0.0015611267965398908,0.2698842410457896
11,VMV2,0.03349127845393182,6.2755054654777794e-124
11,LO2,0.10182482698251309,0.0
11,FFC,0.09549148136595552,0.0
11,LO1,0.043709368404508266,9.791211793597755e-210
11,V1,0.0026209900878611026,0.06396962233866052
11,VMV3,0.009012116303555032,1.8970121170636332e-10
11,PIT,0.06333265097128261,0.0
11,V3,-0.0024174198570373405,0.08754040030978773
11,VMV1,0.012084572201115504,1.3295031378111427e-17
11,LO3,0.07354662343647353,0.0
11,V8,0.0018625274734474116,0.18805827807482567
12,VVC,0.020625586641226865,3.836856009114935e-48
12,V4,0.006649856818424574,2.6035599354008964e-06
12,V2,-0.0025950646366350613,0.06664381519160535
12,VMV2,0.0322525162412719,4.539147453951918e-115
12,LO2,0.10641086102489014,0.0
12,FFC,0.09872429296419148,0.0
12,LO1,0.04618012319199102,6.741705414490635e-234
12,V1,0.0008191231276192309,0.5626455227507952
12,VMV3,0.007119243640170593,4.86405932627826e-07
12,PIT,0.06686859006867721,0.0
12,V3,-0.002996256307826272,0.034207855843760654
12,VMV1,0.011756310942951953,9.645014835105226e-17
12,LO3,0.07600880875812344,0.0
12,V8,0.001607926699367909,0.2557870484125736
13,VVC,0.018763450857157197,3.831612978908034e-40
13,V4,0.007438263934192232,1.4636387915309552e-07
13,V2,-0.00044573042500148087,0.7527460096437593
13,VMV2,0.029252923953062615,5.3573431137296195e-95
13,LO2,0.11688516742158878,0.0
13,FFC,0.10744200229185864,0.0
13,LO1,0.050024654927444005,3.8365275344831346e-274
13,V1,0.0030958807299427695,0.028667912994582993
13,VMV3,0.0041550340951107155,0.0033184388643845595
13,PIT,0.07392964295063767,0.0
13,V3,-0.0016826910043183808,0.23434326517775278
13,VMV1,0.010574256518923563,7.804242578314979e-14
13,LO3,0.08127063011352262,0.0
13,V8,0.002252362233959258,0.11141568962340688
14,VVC,0.018809532142040435,2.4800757768227526e-40
14,V4,0.00795988877661001,1.8470217136451885e-08
14,V2,-0.0009451425472393153,0.5041457591256528
14,VMV2,0.02907775000217789,6.930783757747246e-94
14,LO2,0.12153391610956994,0.0
14,FFC,0.11113122407505126,0.0
14,LO1,0.05260085331919358,6.458602123231194e-303
14,V1,0.0024476304964474557,0.0836537189062983
14,VMV3,0.003885515100902606,0.006030773677907043
14,PIT,0.07673914148136658,0.0
14,V3,-0.0016365542287289942,0.24742040505016297
14,VMV1,0.010588707892974678,7.220733090376597e-14
14,LO3,0.08495251220966508,0.0
14,V8,0.0020179921801617763,0.15380479308226902
15,VVC,0.019978978788416236,2.7965028763594668e-45
15,V4,0.009143753765846549,1.0299014811012633e-10
15,V2,0.0002538823731653213,0.8575987280472269
15,VMV2,0.029993881238578133,8.96243699216935e-100
15,LO2,0.12442322503383342,0.0
15,FFC,0.11409538261394099,0.0
15,LO1,0.05469819659880879,0.0
15,V1,0.003988510196949697,0.004818908974044318
15,VMV3,0.00487363937595668,0.0005721763968068885
15,PIT,0.07849113251738053,0.0
15,V3,-0.0004905303173572901,0.7288294868434106
15,VMV1,0.011043495319694572,5.938679750440384e-15
15,LO3,0.08758430978914704,0.0
15,V8,0.002925912362697889,0.03864970970806248
16,VVC,0.01780002024315261,2.6797839651792373e-36
16,V4,0.008719418635017712,7.156996302740736e-10
16,V2,-0.0004470717255272553,0.7520263639732027
16,VMV2,0.029708936131802532,6.35919013592884e-98
16,LO2,0.1275264442976875,0.0
16,FFC,0.11595038038087603,0.0
16,LO1,0.055981702790798504,0.0
16,V1,0.0037778044618366397,0.00758562151092159
16,VMV3,0.0040497666322256085,0.0042072480345072055
16,PIT,0.07965711594689417,0.0
16,V3,-0.0008520841254114751,0.5470332066647858
16,VMV1,0.010885054807132435,1.434379009743765e-14
16,LO3,0.09013595058667773,0.0
16,V8,0.0019714496775577197,0.1635211967880015
17,VVC,0.019112274423437218,1.3865201174726356e-41
17,V4,0.00979410346321409,4.448019819557753e-12
17,V2,-0.00018535138444816316,0.8957774067825636
17,VMV2,0.029174724089560383,1.683094191251455e-94
17,LO2,0.13043432307972413,0.0
17,FFC,0.11855325581590158,0.0
17,LO1,0.057690531405938245,0.0
17,V1,0.003410979995434799,0.015920987475698516
17,VMV3,0.004517199598425073,0.0014102091881951985
17,PIT,0.0818784323512923,0.0
17,V3,-0.0003650805207689157,0.796390571235267
17,VMV1,0.010791168717522944,2.404746877401711e-14
17,LO3,0.09166091672368232,0.0
17,V8,0.002903718407046808,0.04014913272008373
18,VVC,0.0212117516795614,8.143448502562167e-51
18,V4,0.010343523432748674,2.6616024235457113e-13
18,V2,-0.0011648863017215605,0.410345788260427
18,VMV2,0.03202075088730531,1.894470989229935e-113
18,LO2,0.127688105167362,0.0
18,FFC,0.11644794846687857,0.0
18,LO1,0.05786914429563894,0.0
18,V1,0.002492014490481497,0.07819823184360912
18,VMV3,0.007560508258879669,9.118093883350717e-08
18,PIT,0.0796762438818498,0.0
18,V3,-0.0005648067358298015,0.6897620769977999
18,VMV1,0.012031635125142081,1.836696247947296e-17
18,LO3,0.09184592592415045,0.0
18,V8,0.0030767779572894688,0.029665941149057844
19,VVC,0.01852860010657118,3.45988075800367e-39
19,V4,0.010152101484314212,7.220339196473352e-13
19,V2,0.0006269874924422302,0.657675820027248
19,VMV2,0.029176283259579845,1.6451628563793844e-94
19,LO2,0.13270788927363705,0.0
19,FFC,0.12041578943383109,0.0
19,LO1,0.05916721426867738,0.0
19,V1,0.004432333771686862,0.0017328112190722873
19,VMV3,0.004736250254133919,0.0008158220328432057
19,PIT,0.08319155487042244,0.0
19,V3,0.00020637261920083015,0.8840365407958555
19,VMV1,0.010859621730748692,1.6505920222831023e-14
19,LO3,0.09360306941942888,0.0
19,V8,0.003162436541511455,0.02541328203589509
20,VVC,0.023508926255047767,5.226552130114485e-62
20,V4,0.011782512326177257,8.250065408121462e-17
20,V2,-0.0007453037948944766,0.5983709927482825
20,VMV2,0.032938858804215765,6.16030492365243e-120
20,LO2,0.12992840822136476,0.0
20,FFC,0.11897169376251897,0.0
20,LO1,0.06039640949075555,0.0
20,V1,0.0027876109339316467,0.04882098994149828
20,VMV3,0.009121010524565371,1.1452244178755532e-10
20,PIT,0.08147133486773818,0.0
20,V3,0.00013975292026243384,0.9213204371825628
20,VMV1,0.012647260348182289,3.9332641920264946e-19
20,LO3,0.09427385941424918,0.0
20,V8,0.004479396149921489,0.0015463835096470467
21,VVC,0.025081288505348614,2.5034356011194054e-70
21,V4,0.013309637046205079,5.10398157247719e-21
21,V2,0.0010319510437335358,0.4657979854078216
21,VMV2,0.03246525953318349,1.4427600545709836e-116
21,LO2,0.1321075685762261,0.0
21,FFC,0.12136360152455775,0.0
21,LO1,0.06181262320234672,0.0
21,V1,0.0043667043897671325,0.002027398923406764
21,VMV3,0.010049712332376497,1.2223009952139032e-12
21,PIT,0.08324583867718824,0.0
21,V3,0.001461969746752332,0.30148707174192
21,VMV1,0.012398153498493462,1.905460645326893e-18
21,LO3,0.09544583516674916,0.0
21,V8,0.005764564875885171,4.618311163713367e-05
22,VVC,0.02377475094878463,2.2350846486197262e-63
22,V4,0.013294277837446482,5.658846650717838e-21
22,V2,0.0029948132388856403,0.03429439559351297
22,VMV2,0.031061783794430156,7.221751376579811e-107
22,LO2,0.13436894573581415,0.0
22,FFC,0.123586115121952,0.0
22,LO1,0.06220708084065974,0.0
22,V1,0.006658508500790464,2.526713729140236e-06
22,VMV3,0.008855531657676942,3.8799617589532155e-10
22,PIT,0.0848403603089808,0.0
22,V3,0.002350681240759783,0.09664327706677753
22,VMV1,0.011804467244604773,7.235931122668742e-17
22,LO3,0.0961990637287038,0.0
22,V8,0.006150831805905194,1.3791794930263561e-05
23,VVC,0.027045830019510404,1.7823804357558652e-81
23,V4,0.014600295871934696,5.762439739920365e-25
23,V2,0.0020514145424491556,0.14710270562596753
23,VMV2,0.03237281321389503,6.475200818753369e-116
23,LO2,0.13436513358369548,0.0
23,FFC,0.12428272819323621,0.0
23,LO1,0.06406438745357253,0.0
23,V1,0.005144026916247006,0.00027736437613868644
23,VMV3,0.01072592816155482,3.434770708679867e-14
23,PIT,0.08545776485962218,0.0
23,V3,0.002351103368201718,0.09658340830693812
23,VMV1,0.012602443678270079,5.236212506800184e-19
23,LO3,0.09738544698565368,0.0
23,V8,0.007444633963222993,1.4282414932666937e-07
24,VVC,0.023403345541108556,1.81000805429777e-61
24,V4,0.012995857289018399,4.1065719075243456e-20
24,V2,0.001135212206951823,0.42237190017392456
24,VMV2,0.032142460094570544,2.6788374318850097e-114
24,LO2,0.1344144662975681,0.0
24,FFC,0.12330894120446356,0.0
24,LO1,0.06304611614662599,0.0
24,V1,0.004717637799305423,0.0008554034679833252
24,VMV3,0.009115122318488919,1.1770817612647737e-10
24,PIT,0.08465469843186346,0.0
24,V3,0.0013512714381662628,0.3395709321649617
24,VMV1,0.012370976926494937,2.25918957708518e-18
24,LO3,0.09720755252574902,0.0
24,V8,0.005734222385200332,5.062929304268996e-05
25,VVC,0.024230924957408074,9.214393518148702e-66
25,V4,0.013836104355963526,1.3836251369820027e-22
25,V2,0.0017345055156397767,0.220249454369507
25,VMV2,0.03133857069844348,9.541628200184334e-109
25,LO2,0.13603217791659922,0.0
25,FFC,0.12476009162088458,0.0
25,LO1,0.06410575964055351,0.0
25,V1,0.00514340650808472,0.0002778365700927752
25,VMV3,0.009397415934709595,3.099105215297177e-11
25,PIT,0.08589512084513588,0.0
25,V3,0.0018759484234789144,0.18489591875672212
25,VMV1,0.012037924105197334,1.7676459428207976e-17
25,LO3,0.09788714322958857,0.0
25,V8,0.006515237675773515,4.1305686370075855e-06
26,VVC,0.027711315913706878,1.9278429182956292e-85
26,V4,0.015186001711597681,7.097829585074204e-27
26,V2,0.0023469959522363945,0.09716720948582885
26,VMV2,0.031860888897378085,2.445973048670494e-112
26,LO2,0.1369608126362351,0.0
26,FFC,0.12705038053650458,0.0
26,LO1,0.06576027358617759,0.0
26,V1,0.005190130895904519,0.0002443053225029326
26,VMV3,0.010444842220318152,1.5580284113363505e-13
26,PIT,0.08754740135707499,0.0
26,V3,0.0025220763843368755,0.07467037458171737
26,VMV1,0.012623164727714789,4.58793346351743e-19
26,LO3,0.099249974275884,0.0
26,V8,0.008293139702748887,4.592888330685897e-09
27,VVC,0.025480054928648306,1.597526229817597e-72
27,V4,0.015177406010044877,7.580233578367497e-27
27,V2,0.002646556206496417,0.06141989704272543
27,VMV2,0.029930608536507558,2.3171889608194393e-99
27,LO2,0.14069380498119805,0.0
27,FFC,0.12964379145537694,0.0
27,LO1,0.06691594537488475,0.0
27,V1,0.00546145253961779,0.00011342514929717799
27,VMV3,0.008493277590551344,1.94010585744637e-09
27,PIT,0.09003108396433283,0.0
27,V3,0.0026651383997207106,0.0596199733752769
27,VMV1,0.01187123958247991,4.8486003587926535e-17
27,LO3,0.10084716187959526,0.0
27,V8,0.008214304738470403,6.414775425396181e-09
28,VVC,0.022636786064645927,1.2648930115296863e-57
28,V4,0.013768510838167497,2.215770163385315e-22
28,V2,0.001755409062284137,0.2147392426454314
28,VMV2,0.029825281472730256,1.1214047380922694e-98
28,LO2,0.13997425969280247,0.0
28,FFC,0.1282739755453264,0.0
28,LO1,0.06594383068894764,0.0
28,V1,0.005078059018784495,0.0003320146581775104
28,VMV3,0.007358218984522699,1.9875125022954345e-07
28,PIT,0.0888482830686829,0.0
28,V3,0.0017250479061797855,0.2227755475382132
28,VMV1,0.01173114064466855,1.120314860973688e-16
28,LO3,0.1004073949099476,0.0
28,V8,0.006726223820840896,1.996071121557643e-06
29,VVC,0.028200481823557246,2.0354824604480178e-88
29,V4,0.015934699428738684,2.0077976419894437e-29
29,V2,0.0026224282415158017,0.06382391002175242
29,VMV2,0.03171828076724962,2.3704217568874432e-111
29,LO2,0.13778244502578377,0.0
29,FFC,0.1277341776673859,0.0
29,LO1,0.06681277599779227,0.0
29,V1,0.005306326058718596,0.0001766374917333126
29,VMV3,0.010820262693406099,2.0498904090809855e-14
29,PIT,0.08829127072977627,0.0
29,V3,0.002848310469384822,0.044109221071499755
29,VMV1,0.012786406703855512,1.6076572500263657e-19
29,LO3,0.10008934680083807,0.0
29,V8,0.009057814792328568,1.5360168220404655e-10
30,VVC,0.02840850393154938,1.0646246432457732e-89
30,V4,0.01653366107276806,1.5032431171044942e-31
30,V2,0.003121773451477124,0.027361389205025614
30,VMV2,0.0314471929941814,1.728520880833535e-109
30,LO2,0.1391787255832858,0.0
30,FFC,0.12878835221964285,0.0
30,LO1,0.06779520652410416,0.0
30,V1,0.005618274115990571,7.164544708861573e-05
30,VMV3,0.01090451316723679,1.2880097998040833e-14
30,PIT,0.0893402478633481,0.0
30,V3,0.0033326318828472254,0.018505331742040845
30,VMV1,0.012573930938877684,6.2784280541652465e-19
30,LO3,0.10072174645596069,0.0
30,V8,0.009574234857982441,1.3169946423817173e-11
31,VVC,0.025689459079909025,1.0887882808072085e-73
31,V4,0.015824105713855823,4.861355564559348e-29
31,V2,0.004284896721973421,0.0024587640754392417
31,VMV2,0.029166447657925053,1.89954041698316e-94
31,LO2,0.14183997014528896,0.0
31,FFC,0.13082835303702503,0.0
31,LO1,0.06760640276875839,0.0
31,V1,0.007111178837830587,5.010797525283915e-07
31,VMV3,0.008719589939184856,7.151524174691046e-10
31,PIT,0.0909302007216825,0.0
31,V3,0.0034445420807333676,0.014914767540315536
31,VMV1,0.011683485387980764,1.4862927101888914e-16
31,LO3,0.10131258103269954,0.0
31,V8,0.009298634343504102,4.965565953791739e-11
32,VVC,0.026618014529346905,5.621291888018568e-79
32,V4,0.016537791776508375,1.4524495010440654e-31
32,V2,0.0047389129733476434,0.0008103004740182713
32,VMV2,0.028824528813252964,2.730324976156445e-92
32,LO2,0.1445052795898244,0.0
32,FFC,0.13366057666078798,0.0
32,LO1,0.06972316693570232,0.0
32,V1,0.007429703632211048,1.512545786927101e-07
32,VMV3,0.008270961722338788,5.0470463975686006e-09
32,PIT,0.093133953582503,0.0
32,V3,0.003993153448569608,0.004769870616048708
32,VMV1,0.011735677240659836,1.0905060228093153e-16
32,LO3,0.10354633920067965,0.0
32,V8,0.010125279343351137,8.292084271641779e-13
33,VVC,0.027606834926227918,8.204951869473832e-85
33,V4,0.016967489128146454,3.882370117772399e-33
33,V2,0.005026905956102583,0.00038116120290814637
33,VMV2,0.030535287470047523,2.4375402503405087e-103
33,LO2,0.1425599023758364,0.0
33,FFC,0.13198910234540764,0.0
33,LO1,0.06912516468614463,0.0
33,V1,0.00782881594291304,3.145999104076691e-08
33,VMV3,0.009885173755340596,2.8176660743275957e-12
33,PIT,0.09187794397950348,0.0
33,V3,0.004333849157685518,0.0021915333615848834
33,VMV1,0.012261793284081678,4.461352440664671e-18
33,LO3,0.1025586552530374,0.0
33,V8,0.01044876123268811,1.5259336289024695e-13
34,VVC,0.02735876252899689,2.5006744782184496e-83
34,V4,0.017042184001643174,2.0492607612651074e-33
34,V2,0.004994817032571825,0.0004153778154674915
34,VMV2,0.029562748313927054,5.57422622655279e-97
34,LO2,0.14308434346624255,0.0
34,FFC,0.13235096856965778,0.0
34,LO1,0.0693271743034472,0.0
34,V1,0.007718806909915915,4.887410452299012e-08
34,VMV3,0.009378956579406834,3.385730333418524e-11
34,PIT,0.09223669372824304,0.0
34,V3,0.004300271023700123,0.002371785895205937
34,VMV1,0.01188353566608076,4.502904641114939e-17
34,LO3,0.10252936571329196,0.0
34,V8,0.010532582968138308,9.758986933990452e-14
35,VVC,0.023403688969222507,1.8027257914747372e-61
35,V4,0.015731931797054823,1.0111572674776718e-28
35,V2,0.005257312664367958,0.00020269111600137654
35,VMV2,0.0269096257950189,1.1242526668434672e-80
35,LO2,0.14827374346638283,0.0
35,FFC,0.13665891377127865,0.0
35,LO1,0.07045383318316788,0.0
35,V1,0.00841507252528955,2.723197629111374e-09
35,VMV3,0.005108822318294572,0.0003053826266317506
35,PIT,0.09543828108519278,0.0
35,V3,0.003857712859169787,0.00640188763033991
35,VMV1,0.010985317878656538,8.221227107139628e-15
35,LO3,0.10547905129842733,0.0
35,V8,0.0096456119775342,9.282678530198166e-12
36,VVC,0.029015602879703645,1.712503300085532e-93
36,V4,0.01809225362369614,1.9189766239165356e-37
36,V2,0.0052692108139936605,0.00019605376908607988
36,VMV2,0.03267045278646822,5.072883910954567e-118
36,LO2,0.13958395501632165,0.0
36,FFC,0.12897935942599573,0.0
36,LO1,0.06893574771458492,0.0
36,V1,0.008469825695272337,2.1484209024003716e-09
36,VMV3,0.013001261443428768,3.96334506586635e-20
36,PIT,0.08919494495304638,0.0
36,V3,0.004953289611922285,0.00046392352841918697
36,VMV1,0.013081435879444304,2.3366591417854972e-20
36,LO3,0.1019806148710782,0.0
36,V8,0.010914129457310259,1.2212037088642009e-14
37,VVC,0.02515065213723351,1.045167717164418e-70
37,V4,0.016091605991149522,5.666814957476617e-30
37,V2,0.004271239802444007,0.002538464007641846
37,VMV2,0.029201585669245474,1.1362774773035962e-94
37,LO2,0.14478146699548008,0.0
37,FFC,0.1335578762111145,0.0
37,LO1,0.06971782448591393,0.0
37,V1,0.006991704264430507,7.754093388681128e-07
37,VMV3,0.007677673441895954,5.7538673779884425e-08
37,PIT,0.09320414725001716,0.0
37,V3,0.003424914544229608,0.015496189190538948
37,VMV1,0.011837952674535444,5.921289307193126e-17
37,LO3,0.10395763464595865,0.0
37,V8,0.009878590767591736,2.912602106192216e-12
38,VVC,0.027152620934045253,4.1788255676669515e-82
38,V4,0.017310998755899473,2.0089174395605323e-34
38,V2,0.004856032690168319,0.0005990857181576606
38,VMV2,0.029654203559365936,1.435231240368941e-97
38,LO2,0.14540159381073686,0.0
38,FFC,0.13444931465018933,0.0
38,LO1,0.07096866269870833,0.0
38,V1,0.007485965465070824,1.2178882388674836e-07
38,VMV3,0.008958056453162987,2.431897312601741e-10
38,PIT,0.09395651294073532,0.0
38,V3,0.0041931924825997224,0.0030410517948510477
38,VMV1,0.012143276143099995,9.275770755675615e-18
38,LO3,0.10478162863095408,0.0
38,V8,0.011081980221359531,4.784717804908291e-15
39,VVC,0.027351109863473097,2.777305096514208e-83
39,V4,0.017343842207975437,1.508897365965836e-34
39,V2,0.005453490449648269,0.00011606571567132256
39,VMV2,0.029371752435823496,9.35302747415233e-96
39,LO2,0.14509069954432452,0.0
39,FFC,0.1345805397833666,0.0
39,LO1,0.07072062523836249,0.0
39,V1,0.00803120990043022,1.3775183313139406e-08
39,VMV3,0.008707297577276066,7.554737161487556e-10
39,PIT,0.09396130782752149,0.0
39,V3,0.004449374593670496,0.0016630430735813822
39,VMV1,0.01201971955588069,1.974901240341063e-17
39,LO3,0.1043585070157159,0.0
39,V8,0.01131530488467496,1.2711183846118567e-15
40,VVC,0.02738103704789027,1.8422783269910647e-83
40,V4,0.017135560288745466,9.18335873602807e-34
40,V2,0.004235363348832289,0.002759220096633039
40,VMV2,0.030882633615916647,1.1640459704253968e-105
40,LO2,0.14307561725134693,0.0
40,FFC,0.132054543981014,0.0
40,LO1,0.07015471130870495,0.0
40,V1,0.006781892194894498,1.6416908379636552e-06
40,VMV3,0.00990129672308558,2.5977821191217346e-12
40,PIT,0.0922943883002622,0.0
40,V3,0.003854450638809436,0.006446753390306983
40,VMV1,0.012676102648917238,3.2700440055368566e-19
40,LO3,0.1034680410764213,0.0
40,V8,0.010853989385237716,1.7026469413914013e-14
41,VVC,0.02621248089069033,1.2075174047022866e-76
41,V4,0.01730114557905374,2.1888094804417064e-34
41,V2,0.00534019493947989,0.00016051100070179304
41,VMV2,0.028348790744953136,2.48889141442282e-89
41,LO2,0.14689674459981236,0.0
41,FFC,0.13542461290507765,0.0
41,LO1,0.07128792242533022,0.0
41,V1,0.007848288494042694,2.9082204651492993e-08
41,VMV3,0.007922793820408584,2.1492968829707453e-08
41,PIT,0.09511518354621248,0.0
41,V3,0.004308841879405902,0.002324529277250819
41,VMV1,0.011532807287610386,3.606335043923766e-16
41,LO3,0.1048469310149791,0.0
41,V8,0.011185720967615062,2.662804503019425e-15
42,VVC,0.02689249869239585,1.4163111561823844e-80
42,V4,0.017712501004336377,5.853713929460217e-36
42,V2,0.005084166913587864,0.00032655997484490985
42,VMV2,0.02898859445443502,2.5357000604085577e-93
42,LO2,0.14545466724780773,0.0
42,FFC,0.13387359808350532,0.0
42,LO1,0.07110188174981626,0.0
42,V1,0.007535791903991926,1.0039533407223084e-07
42,VMV3,0.009200640704881679,7.888942910448873e-11
42,PIT,0.0939963509061255,0.0
42,V3,0.0044622093870989345,0.0016122118239874914
42,VMV1,0.011758463649025866,9.522133248916675e-17
42,LO3,0.10434632598196142,0.0
42,V8,0.011450649323587001,5.819976664722321e-16
43,VVC,0.022916271450067853,5.189676930200347e-59
