epoch,roi,rho,p_value
7,V8,0.0036614346508240083,0.009660993635564887
7,VVC,0.032525881308951926,5.377715825408391e-117
7,V1,-0.010511866917130783,1.0902411375821552e-13
7,LO1,0.03568814496920596,1.8456597699236171e-140
7,VMV2,0.051005295251159835,6.338676256835694e-285
7,VMV3,0.015540144640600903,4.5787443244774305e-28
8,V3,-0.003682796953075255,0.009245761966218619
8,FFC,0.08796384096178907,0.0
8,LO3,0.07072804893172992,0.0
8,PIT,0.055690766985777254,0.0
8,V2,-0.006527789994620552,3.958038710720919e-06
8,VMV1,0.01942252330632198,6.8831833473073486e-43
8,LO2,0.08172957245298433,0.0
8,V4,0.008030508231519276,1.3815154694160197e-08
8,V8,0.0034862697359003573,0.013742164295196684
8,VVC,0.03104848822357987,8.881438763474012e-107
8,V1,-0.00745707674534602,1.361471859491592e-07
8,LO1,0.03831774829727633,1.2546077457335748e-161
8,VMV2,0.04810261619576598,1.2800088195820023e-253
8,VMV3,0.014711320969188873,2.5369977999075656e-25
9,V3,-0.0006769555494508045,0.6323375552914388
9,FFC,0.09608227375282581,0.0
9,LO3,0.07396966631286113,0.0
9,PIT,0.06258435864347822,0.0
9,V2,-0.0013154717307347962,0.35252029680318975
9,VMV1,0.01597505579428296,1.451863959392156e-29
9,LO2,0.09389151302115617,0.0
9,V4,0.009350621129899156,3.876865527894815e-11
9,V8,0.004614096623198884,0.0011100576190520505
9,VVC,0.02921120575218761,9.870515113322308e-95
9,V1,-0.00026158587898062407,0.8533261531953487
9,LO1,0.04212775107892795,5.745228322863576e-195
9,VMV2,0.04123710173145459,6.854206624374202e-187
9,VMV3,0.012401631968821391,1.864330754902183e-18
10,V3,0.0041047894164658915,0.0037188157491143195
10,FFC,0.1071901089885851,0.0
10,LO3,0.07800919594358262,0.0
10,PIT,0.07202688539322757,0.0
10,V2,0.007245369331561907,3.0433592871917945e-07
10,VMV1,0.0113871883143456,8.40398853149974e-16
10,LO2,0.11038426003961994,0.0
10,V4,0.011434881615273803,6.377456191876884e-16
10,V8,0.0070433903199005,6.424880351959257e-07
10,VVC,0.025874141788205067,1.0006118065667997e-74
10,V1,0.010554430165980719,8.680811223984062e-14
10,LO1,0.04741560881101017,1.767491357283763e-246
10,VMV2,0.03125258527169619,3.673938181295901e-108
10,VMV3,0.0083898488437832,3.035967553244985e-09
11,V3,0.004499850253704343,0.001471270053984809
11,FFC,0.11327100751998166,0.0
11,LO3,0.08059608314559309,0.0
11,PIT,0.07778589980700136,0.0
11,V2,0.009543691354620359,1.5284738493541196e-11
11,VMV1,0.00819933290478203,6.832640465983634e-09
11,LO2,0.1209038598648921,0.0
11,V4,0.009894100852877483,2.6937573917754738e-12
11,V8,0.005772981668847345,4.5016969280935385e-05
11,VVC,0.018198462087104694,7.28376664072245e-38
11,V1,0.014471226726571432,1.4841020365144894e-24
11,LO1,0.049672450930273754,2.5414726808562782e-270
11,VMV2,0.02357529608661112,2.3870569831811862e-62
11,VMV3,0.0016272006945357383,0.2501327168938853
12,V3,0.0035920467800435655,0.011126767534010578
12,FFC,0.11703002231225025,0.0
12,LO3,0.08360496188749951,0.0
12,PIT,0.08176868605380198,0.0
12,V2,0.007925447236630384,2.126168165123026e-08
12,VMV1,0.007969958249364334,1.772367362582642e-08
12,LO2,0.12606932357305783,0.0
12,V4,0.00981686898979929,3.969789340826961e-12
12,V8,0.0053768909307658486,0.00014460706853653164
12,VVC,0.017686229015397324,7.395564209370357e-36
12,V1,0.011919068092483224,3.634811869611801e-17
12,LO1,0.05252761121148427,4.448523063387891e-302
12,VMV2,0.022140980234037613,3.317687326810863e-55
12,VMV3,-0.0005618973425197704,0.6912776829305396
13,V3,0.004696286797656621,0.0009029985822218015
13,FFC,0.12574986635457855,0.0
13,LO3,0.08917894346037501,0.0
13,PIT,0.08873781972001236,0.0
13,V2,0.00972484672433776,6.2772494977781535e-12
13,VMV1,0.00690818807045456,1.047866340762249e-06
13,LO2,0.1365469416724358,0.0
13,V4,0.010330568287880577,2.849197659946232e-13
13,V8,0.005650196489578793,6.515564701923879e-05
13,VVC,0.015280163102913356,3.445536507195253e-27
13,V1,0.013919608597696378,7.709353312410469e-23
13,LO1,0.056302955863270374,0.0
13,VMV2,0.01902909429574349,3.0763842507655735e-41
13,VMV3,-0.003944890399200946,0.005302348742147572
14,V3,0.004660426747360536,0.0009884952546238767
14,FFC,0.13076899641632833,0.0
14,LO3,0.09372581095095164,0.0
14,PIT,0.09251414308164825,0.0
14,V2,0.009248463408417373,6.297346819839528e-11
14,VMV1,0.0067366046847591055,1.924846879411491e-06
14,LO2,0.14254848109615736,0.0
14,V4,0.0106375131880659,5.549741536915194e-14
14,V8,0.0052923661621376,0.00018371796153073602
14,VVC,0.014675152781159119,3.3164791333870843e-25
14,V1,0.01332441435009375,4.621047968433966e-21
14,LO1,0.05931635836319651,0.0
14,VMV2,0.018007462065593133,4.141890262334812e-37
14,VMV3,-0.005328892109062742,0.00016573209683210484
15,V3,0.004944432724600457,0.00047493999900424973
15,FFC,0.13150404984682926,0.0
15,LO3,0.09567752371640946,0.0
15,PIT,0.09267947804864003,0.0
15,V2,0.008930856482788564,2.754149748313591e-10
15,VMV1,0.007627939414278597,7.001402664388689e-08
15,LO2,0.14354030894246944,0.0
15,V4,0.011198767673832807,2.4726785420435403e-15
15,V8,0.005263100314367634,0.00019943655643553366
15,VVC,0.01527399090408169,3.613176242662131e-27
15,V1,0.013300785220585016,5.416831021130126e-21
15,LO1,0.06072487844102314,0.0
15,VMV2,0.019883277032619856,7.288276826605433e-45
15,VMV3,-0.003986436523421941,0.004840956472726108
16,V3,0.004372462259521912,0.0019998238448003225
16,FFC,0.13415390388871443,0.0
16,LO3,0.09876647858783737,0.0
16,PIT,0.0943702830502581,0.0
16,V2,0.0082064953940519,6.629533751825704e-09
16,VMV1,0.007285960621369832,2.612778726498655e-07
16,LO2,0.1475052037548913,0.0
16,V4,0.010292606556441982,3.476892414530459e-13
16,V8,0.0040094334032405015,0.004601481732921909
16,VVC,0.012012495879984519,2.063630600385385e-17
16,V1,0.013209963291079874,9.950824708374825e-21
16,LO1,0.062094027252955916,0.0
16,VMV2,0.01892929043700107,7.968091804084256e-41
16,VMV3,-0.006002199571084274,2.214370096312694e-05
17,V3,0.004166274143333018,0.0032344272453428994
17,FFC,0.1356155556238875,0.0
17,LO3,0.09981672730424002,0.0
17,PIT,0.09596862633307944,0.0
17,V2,0.007376204847128716,1.855967821308095e-07
17,VMV1,0.007313817412883179,2.3519933835853628e-07
17,LO2,0.1496162936180916,0.0
17,V4,0.010845402104742411,1.785135027695087e-14
17,V8,0.0043229874622593084,0.0022484180778462037
17,VVC,0.012725701758131782,2.3780443249736336e-19
17,V1,0.01158771899315773,2.614189443530915e-16
17,LO1,0.06333501659912293,0.0
17,VMV2,0.018526944849054292,3.5136185560353715e-39
17,VMV3,-0.005761672370937835,4.659043869939635e-05
18,V3,0.0035159793073164876,0.012957659297184225
18,FFC,0.132827402669443,0.0
18,LO3,0.09971951703010205,0.0
18,PIT,0.09337983028403067,0.0
18,V2,0.005732937454581208,5.0826255417680886e-05
18,VMV1,0.008649873529733591,9.751562214600012e-10
18,LO2,0.14636363805321012,0.0
18,V4,0.011067157485411188,5.200372974398964e-15
18,V8,0.004158030197865071,0.003295852915782201
18,VVC,0.014508820791058781,1.127620392470724e-24
18,V1,0.009909538322285343,2.4919753025107567e-12
18,LO1,0.06333320775497459,0.0
18,VMV2,0.021604650799114996,1.1951440205238856e-52
18,VMV3,-0.0027443294339488397,0.05243291347424056
19,V3,0.004054632399934943,0.004161819534593769
19,FFC,0.1366153925709701,0.0
19,LO3,0.10150068876094948,0.0
19,PIT,0.09688137546943458,0.0
19,V2,0.0073337628610981925,2.1809145525144107e-07
19,VMV1,0.007365825577642171,1.9308153986532285e-07
19,LO2,0.1515098985080798,0.0
19,V4,0.010332556764730829,2.8195823455054504e-13
19,V8,0.0036930026284171568,0.00905306917783215
19,VVC,0.010641386393259289,5.434747990202114e-14
19,V1,0.011733900490501476,1.1020862641845473e-16
19,LO1,0.06436859700668793,0.0
19,VMV2,0.01833801160694347,2.0224122855343763e-38
19,VMV3,-0.006479071698425205,4.668897054463113e-06
20,V3,0.0038458810918562615,0.006565962132516777
20,FFC,0.13531607778546206,0.0
20,LO3,0.10224893852421232,0.0
20,PIT,0.09513737655348656,0.0
20,V2,0.005721671030877995,5.258461874327053e-05
20,VMV1,0.00945109786388953,2.393901590238671e-11
20,LO2,0.1484883312503645,0.0
20,V4,0.01215929894975194,8.405238615344e-18
20,V8,0.005421424155157791,0.0001272985784169794
20,VVC,0.016588399237061888,9.525971769118907e-32
20,V1,0.00969820335181537,7.162261918075037e-12
20,LO1,0.06583032579353418,0.0
20,VMV2,0.022726013761409685,4.582569237338904e-58
20,VMV3,-0.001579562897040529,0.26426852219239577
21,V3,0.004953227657386495,0.0004639997544658286
21,FFC,0.1374841158895031,0.0
21,LO3,0.10338190060739239,0.0
21,PIT,0.09690356097167528,0.0
21,V2,0.007185122294251559,3.811065465480183e-07
21,VMV1,0.009115565894490417,1.1746519851397414e-10
21,LO2,0.15071927105396205,0.0
21,V4,0.013449995559477155,1.9769242854428222e-21
21,V8,0.006348654187669764,7.22448484207976e-06
21,VVC,0.017553684817257817,2.3931850209627655e-35
21,V1,0.01091475293708046,1.2169919692787278e-14
21,LO1,0.0671256552713106,0.0
21,VMV2,0.022046351263272902,9.471880907298395e-55
21,VMV3,-0.0010016260201751652,0.47900690000322355
22,V3,0.005675926548522256,6.03338761094856e-05
22,FFC,0.13951690666518948,0.0
22,LO3,0.10397039331995692,0.0
22,PIT,0.09837870634589586,0.0
22,V2,0.009132014380487238,1.0879331947656429e-10
22,VMV1,0.008391242508225283,3.0178089569279023e-09
22,LO2,0.1528637616769402,0.0
22,V4,0.012979298299151412,4.578061781989467e-20
22,V8,0.006369535912125515,6.740450829553511e-06
22,VVC,0.015414275417378227,1.2215849076770823e-27
22,V1,0.013237754618701521,8.26473352071075e-21
22,LO1,0.06716956839288615,0.0
22,VMV2,0.02030657886004898,1.017586801249018e-46
22,VMV3,-0.002877998786934774,0.04194818773721659
23,V3,0.0059314827851158075,2.763591784395081e-05
23,FFC,0.14146357848140595,0.0
23,LO3,0.10574213521247898,0.0
23,PIT,0.0998423746488042,0.0
23,V2,0.008580931371013411,1.3220293384813886e-09
23,VMV1,0.009287965536685115,5.223439428303205e-11
23,LO2,0.1536925000511561,0.0
23,V4,0.014693893538370141,2.8868303064831598e-25
23,V8,0.008332765012677119,3.878458136596433e-09
23,VVC,0.019544539867299815,2.085416837824595e-43
23,V1,0.011995855948554825,2.2832626123731905e-17
23,LO1,0.06967976814962759,0.0
23,VMV2,0.02163951769892608,8.186672713986659e-53
23,VMV3,-0.0009647122772659329,0.4953579094286171
24,V3,0.00438184306526085,0.0019556344454509595
24,FFC,0.1386847362793904,0.0
24,LO3,0.10491214466513886,0.0
24,PIT,0.09772315201915256,0.0
24,V2,0.006770168031280021,1.7108920781899523e-06
24,VMV1,0.009339394470850653,4.0901726952128664e-11
24,LO2,0.15225193183624613,0.0
24,V4,0.012633959874732375,4.282295017424366e-19
24,V8,0.005992691056327779,2.2816487175614492e-05
24,VVC,0.015448423392058553,9.36785570752226e-28
24,V1,0.010716840124160154,3.609053098863191e-14
24,LO1,0.0680333418340044,0.0
24,VMV2,0.02229292986532955,6.098244455923382e-56
24,VMV3,-0.0021301802422341396,0.1321931327149476
25,V3,0.005038966058837982,0.00036899675609776726
25,FFC,0.14071879458988895,0.0
25,LO3,0.10578476954496853,0.0
25,PIT,0.09932933997748358,0.0
25,V2,0.007666803080260369,6.006645909460561e-08
25,VMV1,0.008923120666705468,2.853177525632577e-10
25,LO2,0.15428383560594547,0.0
25,V4,0.013570992934030619,8.6595464282602e-22
25,V8,0.006974908029760771,8.240415338850386e-07
25,VVC,0.016398105177193405,4.622546529208691e-31
25,V1,0.01143412218319632,6.405595439079275e-16
25,LO1,0.06926232361019946,0.0
25,VMV2,0.02121950415444993,7.498179564986566e-51
25,VMV3,-0.0020433804178748923,0.14869301226695833
26,V3,0.005356243118515901,0.0001533632451470483
26,FFC,0.14222178963063947,0.0
26,LO3,0.10690625524665053,0.0
26,PIT,0.10047382795829071,0.0
26,V2,0.0075967719115433985,7.912771641893616e-08
26,VMV1,0.009780283841151647,4.765410114791606e-12
26,LO2,0.15439733200711267,0.0
26,V4,0.014958747151672431,3.9881570816595016e-26
26,V8,0.008737390622325876,6.604603940856562e-10
26,VVC,0.020510128438140294,1.2640282526994595e-47
26,V1,0.010590739395056682,7.142222666220696e-14
26,LO1,0.07083588358501727,0.0
26,VMV2,0.02227388707296893,7.545189394660651e-56
26,VMV3,-0.0003845299868496469,0.7858010996969147
27,V3,0.005178736667222841,0.0002521131195075606
27,FFC,0.1441565262158001,0.0
27,LO3,0.10827958624278954,0.0
27,PIT,0.10263580440573816,0.0
27,V2,0.007384721800795791,1.7966521966849427e-07
27,VMV1,0.009024392944693909,1.7926104480362558e-10
27,LO2,0.1577739270163537,0.0
27,V4,0.014707699453828282,2.606055126981602e-25
27,V8,0.008329977434784143,3.924961755765511e-09
27,VVC,0.01784089443750991,1.8580400944136548e-36
27,V1,0.010271171748773077,3.88937086651538e-13
27,LO1,0.07180831916568643,0.0
27,VMV2,0.020306698053504015,1.016350872141468e-46
27,VMV3,-0.0024579484703089335,0.08235874356855877
28,V3,0.004638382324073877,0.0010447108839682319
28,FFC,0.14432847229849435,0.0
28,LO3,0.10851729813078206,0.0
28,PIT,0.10249198049084508,0.0
28,V2,0.007384052674532411,1.8012451443607502e-07
28,VMV1,0.008588856885027571,1.2767285457835611e-09
28,LO2,0.15848999145218334,0.0
28,V4,0.013285781640103057,5.990987730390859e-21
28,V8,0.007016867661592105,7.076880785431442e-07
28,VVC,0.014335950685256242,3.9649084514051245e-24
28,V1,0.010926183383415859,1.1422618085722748e-14
28,LO1,0.07120485151574517,0.0
28,VMV2,0.01950181342572489,3.1707016594360945e-43
28,VMV3,-0.004546617682096396,0.001311986435100763
29,V3,0.005309975457987004,0.00017482927887352553
29,FFC,0.14170946761093753,0.0
29,LO3,0.10729703849436197,0.0
29,PIT,0.1004738044954371,0.0
29,V2,0.007163865571876588,4.124137454399281e-07
29,VMV1,0.010129900683757775,8.096897064571537e-13
29,LO2,0.1542049313826169,0.0
29,V4,0.015654318364127857,1.8673138508207025e-28
29,V8,0.009329431012900886,4.2890671042597856e-11
29,VVC,0.021222071646646686,7.295905614135937e-51
29,V1,0.009788430758824926,4.575713475240092e-12
29,LO1,0.07171940014707424,0.0
29,VMV2,0.02258515721075466,2.2719872176086395e-57
29,VMV3,0.0005748447370032203,0.6845425069891651
30,V3,0.006236223348894771,1.0456951348688056e-05
30,FFC,0.14470652773516463,0.0
30,LO3,0.10874034296707434,0.0
30,PIT,0.1027987973444199,0.0
30,V2,0.008657953898701679,9.40844005069352e-10
30,VMV1,0.009622651303436508,1.0391025416827902e-11
30,LO2,0.1573129319975745,0.0
30,V4,0.01630048265312009,1.03219444499866e-30
30,V8,0.010181837689358809,6.1907324798604e-13
30,VVC,0.020991074979549076,8.431615088033477e-50
30,V1,0.01122857541550613,2.0870302289834883e-15
30,LO1,0.0731798412456906,0.0
30,VMV2,0.021566058165890446,1.8154496435534844e-52
30,VMV3,-0.00039720924891000365,0.7789188836707336
31,V3,0.0063003267008703775,8.475425283372767e-06
31,FFC,0.14632355378255127,0.0
31,LO3,0.10915301139060182,0.0
31,PIT,0.10417059724970076,0.0
31,V2,0.009759378511974441,5.288156994248769e-12
31,VMV1,0.00864520666158821,9.955261886836363e-10
31,LO2,0.15972358375609835,0.0
31,V4,0.015507308239456076,5.919094044685337e-28
31,V8,0.00975557566280581,5.3891133924397936e-12
31,VVC,0.018013330596601464,3.927562381068904e-37
31,V1,0.012640661058609807,4.1027793354386095e-19
31,LO1,0.07284362462224851,0.0
31,VMV2,0.019067557639485668,2.1290187898197176e-41
31,VMV3,-0.002627253645458086,0.06333700648784236
32,V3,0.00712646071736061,4.736266246864686e-07
32,FFC,0.15082845717712792,0.0
32,LO3,0.11224330706020366,0.0
32,PIT,0.10760786494349489,0.0
32,V2,0.010829846169009642,1.9446930677336262e-14
32,VMV1,0.008406733945920985,2.8229528828086513e-09
32,LO2,0.16406435869803945,0.0
32,V4,0.016197587849919624,2.394749797141398e-30
32,V8,0.010750137221373196,3.0098931736988696e-14
32,VVC,0.01834813434628504,1.8422109349772688e-38
32,V1,0.013647691264311382,5.1123687586109395e-22
32,LO1,0.07549508872262418,0.0
32,VMV2,0.017836510417929323,1.9325507551102593e-36
32,VMV3,-0.004190505829190261,0.0030598671770058388
33,V3,0.007232858559637152,3.189353995315487e-07
33,FFC,0.14798236695896316,0.0
33,LO3,0.11067782619487035,0.0
33,PIT,0.10550398501760078,0.0
33,V2,0.010666771173906872,4.736993667431408e-14
33,VMV1,0.009166036987748961,9.279542169849272e-11
33,LO2,0.1609503922503801,0.0
33,V4,0.016576154876261715,1.0550735985886694e-31
33,V8,0.010932833064823603,1.1008846299253034e-14
33,VVC,0.019689107997154516,5.018612606491283e-44
33,V1,0.013531799441852234,1.1323045298311912e-21
33,LO1,0.0745309842220401,0.0
33,VMV2,0.020331121168480053,7.921925770055788e-47
33,VMV3,-0.0018663617484414826,0.18715076839657688
34,V3,0.007383600898064668,1.804352598740898e-07
34,FFC,0.14911697031439228,0.0
34,LO3,0.11089531545804308,0.0
