epoch,roi,rho,p_value
77,va-1,0.06287370256330402,5.865410111561701e-225
77,va-2,0.05521323197080542,7.034212291838822e-174
77,va-3,0.0661704095934627,5.431804691016479e-249
77,LOC,0.2892873117668288,0.0
78,va-1,0.061843091340591815,1.0667740588625579e-217
78,va-2,0.055161627757773196,1.4748127480031688e-173
78,va-3,0.06595055774461157,2.3777136608494334e-247
78,LOC,0.2897749414240674,0.0
79,va-1,0.06338746229905505,1.2712150459847267e-228
79,va-2,0.05595334520466758,1.5948570442683485e-178
79,va-3,0.06768255922896599,1.98403032601395e-260
79,LOC,0.2913529544084182,0.0
80,va-1,0.06211795179620789,1.2697446092364441e-219
80,va-2,0.05469346438092828,1.1799312183293182e-170
80,va-3,0.0662091203236998,2.788658123977992e-249
80,LOC,0.2925804644159398,0.0
81,va-1,0.06206258955287787,3.1046266872204e-219
81,va-2,0.05485256111978249,1.224813581206227e-171
81,va-3,0.06610359687822769,1.7150995584627146e-248
81,LOC,0.28947041337568574,0.0
82,va-1,0.06293858615486268,2.0286663607592107e-225
82,va-2,0.05536041377794098,8.482772346863714e-175
82,va-3,0.06670455495924577,5.3037104620029444e-253
82,LOC,0.2894056706252473,0.0
83,va-1,0.06317074198405685,4.503014964227224e-227
83,va-2,0.055100536460754,3.539792442412091e-173
83,va-3,0.06638103271100061,1.4370208911874974e-250
83,LOC,0.28566580952312287,0.0
84,va-1,0.06255358876291021,1.086794557206078e-222
84,va-2,0.05589140536153467,3.924624564301955e-178
84,va-3,0.06697664443607675,4.669249200079082e-255
84,LOC,0.2920733277564763,0.0
85,va-1,0.06271324449044374,8.063444712153164e-224
85,va-2,0.05481188166552386,2.1871941089820586e-171
85,va-3,0.06587899713363533,8.112971878537982e-247
85,LOC,0.285919639020519,0.0
86,va-1,0.06213302458579881,9.952687355301872e-220
86,va-2,0.054257095209188824,5.694573462605255e-168
86,va-3,0.06603172353216089,5.900509782204923e-248
86,LOC,0.2890384604562071,0.0
87,va-1,0.06354498434665909,9.435810436124733e-230
87,va-2,0.05557964943693129,3.5938838018843966e-176
87,va-3,0.0668366653221323,5.341777475853113e-254
87,LOC,0.28310800941455416,0.0
88,va-1,0.06221061704887945,2.838002905656713e-220
88,va-2,0.05449803718929539,1.8896058435539965e-169
88,va-3,0.06537391854450102,4.5154111021940276e-243
88,LOC,0.2870969453533464,0.0
89,va-1,0.06202597421530688,5.605654294601122e-219
89,va-2,0.05427324646086207,4.534379071726326e-168
89,va-3,0.06498283833157817,3.426888893166604e-240
89,LOC,0.282890819825447,0.0
90,va-1,0.06252940338161446,1.6107045551249e-222
90,va-2,0.0548857029159025,7.634389479645392e-172
90,va-3,0.06633831843378993,3.0045793423408824e-250
90,LOC,0.2909565203117951,0.0
91,va-1,0.06324519365520581,1.3239367900573637e-227
91,va-2,0.05543808799219699,2.771547466774649e-175
91,va-3,0.06662112879774779,2.2546722808810134e-252
91,LOC,0.2871948595677263,0.0
92,va-1,0.06296172297564667,1.3889152908005426e-225
92,va-2,0.055366937157502356,7.722598440408838e-175
92,va-3,0.0672939463130233,1.827006381382187e-257
92,LOC,0.290970534171357,0.0
93,va-1,0.061919815823708466,3.10292751264737e-218
93,va-2,0.054669766851707914,1.6525202639103636e-170
93,va-3,0.06496057912758597,4.992406198405538e-240
93,LOC,0.2875261750950247,0.0
94,va-1,0.06268532959928484,1.2712716271876006e-223
94,va-2,0.05529700138665466,2.1117644230343286e-174
94,va-3,0.06655394350790961,7.222010232665644e-252
94,LOC,0.28826563467724703,0.0
95,va-1,0.06298435773731062,9.5863295597338e-226
95,va-2,0.055179823247327696,1.136066732333598e-173
95,va-3,0.06620564574933947,2.960679484360891e-249
95,LOC,0.28609700071461186,0.0
96,va-1,0.0628743876673222,5.800057113583211e-225
96,va-2,0.0548753357044655,8.851298973596048e-172
96,va-3,0.06559171490827219,1.1044385662805539e-244
96,LOC,0.2793309825336937,0.0
97,va-1,0.0633820476502498,1.3899274921437512e-228
97,va-2,0.05497895412399265,2.0158832249111836e-172
97,va-3,0.06661062169897894,2.7051046748227343e-252
97,LOC,0.28461729108207345,0.0
98,va-1,0.06320540293094586,2.547292218502493e-227
98,va-2,0.054844344353929785,1.377048410965164e-171
98,va-3,0.06613989902108379,9.184113217579732e-249
98,LOC,0.28189795152146235,0.0
99,va-1,0.06272585203619875,6.564382638338307e-224
99,va-2,0.054981534203297065,1.9429010497837485e-172
99,va-3,0.06690726073489216,1.5637383852501612e-254
99,LOC,0.285760649990308,0.0
100,va-1,0.06278958572314385,2.319278079112234e-224
100,va-2,0.05434372195446872,1.6766240070945601e-168
100,va-3,0.06538661694635552,3.638189184531266e-243
100,LOC,0.28428868160967596,0.0
101,va-1,0.0627817760729937,2.634779571939106e-224
101,va-2,0.05476046792475207,4.548673191153101e-171
101,va-3,0.06643832562867287,5.339358524196382e-251
101,LOC,0.2895952370017467,0.0
102,va-1,0.06317957714269669,3.8944598142093564e-227
102,va-2,0.05502414624955539,1.0564437614443291e-172
102,va-3,0.06657392643158415,5.109032700505449e-252
102,LOC,0.2893549641716585,0.0
103,va-1,0.0616694874564823,1.734154408500395e-216
103,va-2,0.054390221625458084,8.690408719748649e-169
103,va-3,0.06571435005470268,1.3593894987786338e-245
103,LOC,0.2887481674055987,0.0
