roi,epoch,training_run,rho,p_value
FFC,17,4,0.11784225800835375,0.0
FFC,18,4,0.11982336518464536,0.0
FFC,19,4,0.12023082514238558,0.0
FFC,20,4,0.12132808845537595,0.0
FFC,21,4,0.122535336424727,0.0
FFC,22,4,0.12315603341385352,0.0
FFC,23,4,0.125963835288587,0.0
FFC,24,4,0.12526480359863032,0.0
FFC,25,4,0.1273026066066604,0.0
FFC,26,4,0.12926633092016887,0.0
FFC,27,4,0.12564818503686054,0.0
FFC,28,4,0.12843153088751372,0.0
FFC,29,4,0.13169093461382922,0.0
FFC,30,4,0.13156203211332862,0.0
FFC,31,4,0.1292794980095006,0.0
FFC,32,4,0.12883807687721505,0.0
FFC,33,4,0.13056382050376936,0.0
FFC,34,4,0.13372342929316428,0.0
FFC,35,4,0.1324736397573409,0.0
FFC,36,4,0.13196025421293758,0.0
FFC,37,4,0.1355283392372349,0.0
FFC,38,4,0.1363351138708196,0.0
FFC,39,4,0.1357358384756139,0.0
FFC,40,4,0.1341691844459778,0.0
FFC,41,4,0.13618636937818276,0.0
FFC,42,4,0.13526611661281945,0.0
FFC,43,4,0.13679431049115093,0.0
FFC,44,4,0.1395156234457891,0.0
FFC,45,4,0.13406008605252714,0.0
FFC,46,4,0.13498668018157836,0.0
FFC,47,4,0.1355861020244408,0.0
FFC,48,4,0.13701049956406167,0.0
FFC,49,4,0.13472822844285062,0.0
FFC,50,4,0.1366135130821485,0.0
FFC,51,4,0.1356153951474823,0.0
FFC,52,4,0.13888381852247977,0.0
FFC,53,4,0.1339337045523638,0.0
FFC,54,4,0.13743677180909208,0.0
FFC,55,4,0.1383365987591484,0.0
FFC,56,4,0.13396501945242742,0.0
FFC,57,4,0.13731527916202427,0.0
FFC,58,4,0.1355621754412333,0.0
FFC,59,4,0.13776245273326773,0.0
FFC,60,4,0.13782793683151692,0.0
FFC,61,4,0.13635033262825272,0.0
FFC,62,4,0.13717370293198097,0.0
FFC,63,4,0.13685192611741237,0.0
FFC,64,4,0.13368080671990076,0.0
FFC,65,4,0.1365695995795162,0.0
FFC,66,4,0.13814612054843206,0.0
FFC,67,4,0.13518093747219256,0.0
FFC,68,4,0.13526919125898132,0.0
FFC,69,4,0.13709968409992151,0.0
FFC,70,4,0.140092288987467,0.0
FFC,71,4,0.1360631030305492,0.0
FFC,72,4,0.13657182648880675,0.0
FFC,73,4,0.13809661697849496,0.0
FFC,74,4,0.13695497231743742,0.0
FFC,75,4,0.13721480489369473,0.0
FFC,76,4,0.1373444443731301,0.0
FFC,77,4,0.13841003675322672,0.0
FFC,78,4,0.1370822972048517,0.0
FFC,79,4,0.13969604973911662,0.0
FFC,80,4,0.13766324895391016,0.0
FFC,81,4,0.13775539596539274,0.0
FFC,82,4,0.13984213181957797,0.0
FFC,83,4,0.13818430570608076,0.0
FFC,84,4,0.13683960778108714,0.0
FFC,85,4,0.13673172398141717,0.0
FFC,86,4,0.13582086505258956,0.0
FFC,87,4,0.1370563947473731,0.0
FFC,88,4,0.13585315404294543,0.0
FFC,89,4,0.1368198301857141,0.0
FFC,90,4,0.13654155773348742,0.0
FFC,91,4,0.13701312467422957,0.0
FFC,92,4,0.13926616271599546,0.0
FFC,5,5,0.07593264694251303,0.0
FFC,6,5,0.06491505197074715,0.0
FFC,7,5,0.05681258364021633,0.0
FFC,8,5,0.05700153622895041,0.0
FFC,9,5,0.06175964060493412,0.0
FFC,10,5,0.07168488973485113,0.0
FFC,11,5,0.07924112242331303,0.0
FFC,12,5,0.08894035885916482,0.0
FFC,13,5,0.1006938181318661,0.0
FFC,14,5,0.10732115992774983,0.0
FFC,15,5,0.11377136918970202,0.0
FFC,16,5,0.11640392305164206,0.0
FFC,17,5,0.11788656660998316,0.0
FFC,18,5,0.1198154256172947,0.0
FFC,19,5,0.1202897064474012,0.0
FFC,20,5,0.12133193194029424,0.0
FFC,21,5,0.12249631619494548,0.0
FFC,22,5,0.12314575375839337,0.0
FFC,23,5,0.12597726782147398,0.0
FFC,24,5,0.1251700177178402,0.0
FFC,25,5,0.12716398072039398,0.0
FFC,26,5,0.12914430229085222,0.0
FFC,27,5,0.1255202639605349,0.0
FFC,28,5,0.12830542067982983,0.0
FFC,29,5,0.1315427310273373,0.0
FFC,30,5,0.13144133178000098,0.0
FFC,31,5,0.1291607325134216,0.0
FFC,32,5,0.12872611326095684,0.0
FFC,33,5,0.13047635898062446,0.0
FFC,34,5,0.1336396419410266,0.0
FFC,35,5,0.1323738367115377,0.0
FFC,36,5,0.13186989861983497,0.0
FFC,37,5,0.13544772591003276,0.0
FFC,38,5,0.13627686198294467,0.0
FFC,39,5,0.1356495015273524,0.0
FFC,40,5,0.13412522443851632,0.0
FFC,41,5,0.13609780623740875,0.0
FFC,42,5,0.13517339510214862,0.0
FFC,43,5,0.13676021423986598,0.0
FFC,44,5,0.13938754347729512,0.0
FFC,45,5,0.1339970064435712,0.0
FFC,46,5,0.13495527324009662,0.0
FFC,47,5,0.13551980645217535,0.0
FFC,48,5,0.1369449289783339,0.0
FFC,49,5,0.1346686900223134,0.0
FFC,50,5,0.1365368960271499,0.0
FFC,51,5,0.13552189503105147,0.0
FFC,52,5,0.1388290252862242,0.0
FFC,53,5,0.13390523138050064,0.0
FFC,54,5,0.13739101787002145,0.0
FFC,55,5,0.13829357592605326,0.0
FFC,56,5,0.1339383474880157,0.0
FFC,57,5,0.13729498075394186,0.0
FFC,58,5,0.13553000018358433,0.0
FFC,59,5,0.13770577368002815,0.0
FFC,60,5,0.13782900788631086,0.0
FFC,61,5,0.13630282729316678,0.0
FFC,62,5,0.13710883520727263,0.0
FFC,63,5,0.1367945422802553,0.0
FFC,64,5,0.13366141451699862,0.0
FFC,65,5,0.13652789535059554,0.0
FFC,66,5,0.13810459460762597,0.0
FFC,67,5,0.13512223996103903,0.0
FFC,68,5,0.13520774850412262,0.0
FFC,69,5,0.13702177217221273,0.0
FFC,70,5,0.1400400028627265,0.0
FFC,71,5,0.13603142658027859,0.0
FFC,72,5,0.1365619977969902,0.0
FFC,73,5,0.13801438482069728,0.0
FFC,74,5,0.13689927624778192,0.0
FFC,75,5,0.13720652178161216,0.0
FFC,76,5,0.13728013476693787,0.0
FFC,77,5,0.13832936664958678,0.0
FFC,78,5,0.13700251024242083,0.0
FFC,79,5,0.13964243809591467,0.0
FFC,80,5,0.1375933017342029,0.0
FFC,81,5,0.13767459606776586,0.0
FFC,82,5,0.13976981865027616,0.0
FFC,83,5,0.13809751212756335,0.0
FFC,84,5,0.13678091960978453,0.0
FFC,85,5,0.13663400330395808,0.0
FFC,86,5,0.1357555823231181,0.0
FFC,87,5,0.13698952455873112,0.0
FFC,88,5,0.13578227842970136,0.0
FFC,89,5,0.13678240603461583,0.0
FFC,90,5,0.13646075420907886,0.0
FFC,91,5,0.1369849506291849,0.0
FFC,92,5,0.13918967519827047,0.0
FFC,6,6,0.07542613692770632,0.0
FFC,7,6,0.07041628032545338,0.0
FFC,8,6,0.06154069005337171,0.0
FFC,9,6,0.060937863723543956,0.0
FFC,10,6,0.07023824792113824,0.0
FFC,11,6,0.07760765724606258,0.0
FFC,12,6,0.085784632954549,0.0
FFC,13,6,0.09907541817550916,0.0
FFC,14,6,0.10577903135447803,0.0
FFC,15,6,0.112790089167754,0.0
FFC,16,6,0.11575709859586125,0.0
FFC,17,6,0.11734011176439403,0.0
FFC,18,6,0.11938692488011951,0.0
FFC,19,6,0.12010954819610155,0.0
FFC,20,6,0.12120764893370176,0.0
FFC,21,6,0.12223959843852206,0.0
FFC,22,6,0.12290061035529085,0.0
FFC,23,6,0.12587749401583045,0.0
FFC,24,6,0.12498000127689417,0.0
FFC,25,6,0.12700031224465247,0.0
FFC,26,6,0.12893076277534424,0.0
FFC,27,6,0.12539799048768277,0.0
FFC,28,6,0.12807945341440327,0.0
FFC,29,6,0.13131325413653258,0.0
FFC,30,6,0.13135214383366955,0.0
FFC,31,6,0.12905956112569805,0.0
FFC,32,6,0.12862667624718707,0.0
FFC,33,6,0.13043325282941853,0.0
FFC,34,6,0.13363752971338103,0.0
FFC,35,6,0.13238335967742845,0.0
FFC,36,6,0.13188246229936118,0.0
FFC,37,6,0.13538369200685585,0.0
FFC,38,6,0.13625698274549067,0.0
FFC,39,6,0.1356656948019576,0.0
FFC,40,6,0.13422135248812025,0.0
FFC,41,6,0.13618695924558197,0.0
FFC,42,6,0.1352216719290699,0.0
FFC,43,6,0.13680103766731705,0.0
FFC,44,6,0.1395533586720572,0.0
FFC,45,6,0.1341170263994797,0.0
FFC,46,6,0.134986132532187,0.0
FFC,47,6,0.1355266527124334,0.0
FFC,48,6,0.13701269707779848,0.0
FFC,49,6,0.13477196214410297,0.0
FFC,50,6,0.13662175316674446,0.0
FFC,51,6,0.13562151253751786,0.0
FFC,52,6,0.13892771700920403,0.0
FFC,53,6,0.13400565785135615,0.0
FFC,54,6,0.13749859411142487,0.0
FFC,55,6,0.13841947005124366,0.0
FFC,56,6,0.13397078156262598,0.0
FFC,57,6,0.1373557396299287,0.0
FFC,58,6,0.13561689048190384,0.0
FFC,59,6,0.1378119662810174,0.0
FFC,60,6,0.13798059969305487,0.0
FFC,61,6,0.13645523103016272,0.0
FFC,62,6,0.13719769884377273,0.0
FFC,63,6,0.13689927766315613,0.0
FFC,64,6,0.13381895197772842,0.0
FFC,65,6,0.13664852439732006,0.0
FFC,66,6,0.13818779869238493,0.0
FFC,67,6,0.13521953540481363,0.0
FFC,68,6,0.13528846307949846,0.0
FFC,69,6,0.13709962245259819,0.0
FFC,70,6,0.14027032868551897,0.0
FFC,71,6,0.13608793658093263,0.0
FFC,72,6,0.1366578697295724,0.0
FFC,73,6,0.13817821451402817,0.0
FFC,74,6,0.1369847952866824,0.0
FFC,75,6,0.1372934446973852,0.0
FFC,76,6,0.1373073611552225,0.0
FFC,77,6,0.13841247049901315,0.0
FFC,78,6,0.13709077473098794,0.0
FFC,79,6,0.1397529830162191,0.0
FFC,80,6,0.13769698836661798,0.0
FFC,81,6,0.1377672422280772,0.0
FFC,82,6,0.13978209623767654,0.0
FFC,83,6,0.13820910107579112,0.0
FFC,84,6,0.1368180198762009,0.0
FFC,85,6,0.13667209578353726,0.0
FFC,86,6,0.13582933627751598,0.0
FFC,87,6,0.13710953652577365,0.0
FFC,88,6,0.1358441990567509,0.0
FFC,89,6,0.13684832910002628,0.0
FFC,90,6,0.13647750930038233,0.0
FFC,91,6,0.13711890460384699,0.0
FFC,92,6,0.13924501326577002,0.0
FFC,7,7,0.08370437740174755,0.0
FFC,8,7,0.07519843343042189,0.0
FFC,9,7,0.06303094429117438,0.0
FFC,10,7,0.06810100066410243,0.0
FFC,11,7,0.07596058977934489,0.0
FFC,12,7,0.08316690967773256,0.0
FFC,13,7,0.09674425307420927,0.0
FFC,14,7,0.10348296804115996,0.0
FFC,15,7,0.11113759210546902,0.0
FFC,16,7,0.11501461312949755,0.0
FFC,17,7,0.1167100557606744,0.0
FFC,18,7,0.1188500280402829,0.0
FFC,19,7,0.11997470812970751,0.0
FFC,20,7,0.12109719605517304,0.0
FFC,21,7,0.12204347385678398,0.0
FFC,22,7,0.12276911768504975,0.0
FFC,23,7,0.1258530063183921,0.0
FFC,24,7,0.1247228311596494,0.0
FFC,25,7,0.12682998839656318,0.0
FFC,26,7,0.12863226675638037,0.0
FFC,27,7,0.1251180522687107,0.0
FFC,28,7,0.12775529929362256,0.0
FFC,29,7,0.13089138847763396,0.0
FFC,30,7,0.13117551928373572,0.0
FFC,31,7,0.1288029880776293,0.0
FFC,32,7,0.12834626205690175,0.0
FFC,33,7,0.13017852966905286,0.0
FFC,34,7,0.13336285918342733,0.0
FFC,35,7,0.13218955248834768,0.0
FFC,36,7,0.13165727549593878,0.0
FFC,37,7,0.13506664549387745,0.0
FFC,38,7,0.13610479441352086,0.0
